,id,alg,hash,cell_type_maze_tu,cell_type_maze_s,cell_type_maze_T,cell_type_maze_c,sol_type_maze_tu,sol_type_maze_s,sol_type_maze_d,sol_type_maze_len
142,269632f7-5f4b-48cf-ac98-41499f086885,problog_learnt,baed2103446c058f062b87201976f5ff,7,5,6,1,3,1,4,9
143,6e089643-567a-4032-b008-014fa25b20a5,problog_learnt,32350f5433c8fa8116ab8000fe172485,6,5,6,2,6,2,3,11
144,7d1f6315-328a-4c43-aae8-beb1cafa583e,problog_learnt,98adbe29f32ddc2f319229926ff59cd4,3,6,9,2,1,3,5,11
145,f78001a3-c502-48bc-804e-709146255f3b,problog_learnt,ba857c5cc1a04cf8f43ec8bd9f8dcecb,8,7,6,0,5,3,3,11
146,66e00721-e891-4e98-9313-2d1f32249e81,problog_learnt,1cbd9151aa01852a8266ddc75fc5826a,6,5,7,2,2,1,5,9
147,c9a3555e-501e-4172-a6a7-ca4f6945244e,problog_learnt,7e94fea631f56cc8938e02c79f3db68c,5,4,12,0,2,0,6,9
148,f70ce9c2-5ce6-472e-a5df-a48134219588,problog_learnt,9bc721e94630f94abe3fc8d1ed572dd5,7,8,5,0,5,4,3,13
149,44e75b53-264b-4532-bbfd-c958ca5387e6,problog_learnt,aca5cd0dca32390ae3d5ee601d84cac1,8,9,4,0,3,3,3,9
150,88490c21-978d-4bc8-8cde-503ab5fbd899,problog_learnt,9149b3ce9a48c8b5ee8d62f1874a57e5,3,6,8,2,1,2,5,9
151,10cc48b0-22ce-479d-acff-fb9f29de2b19,problog_learnt,aad42d094e1ab3219b1151432ade93a1,7,5,7,1,1,2,4,9
152,2649ce7b-c302-4ab1-b5d5-3320401e4213,problog_learnt,0e2d93f90989151fc2d9e1284a209b53,9,4,9,0,3,0,6,9
153,9a8edc8b-fc91-420c-a4c4-8c40c6e9012b,problog_learnt,c8d525df1b0ee794c2f932f44f2174ad,4,13,4,0,2,4,2,9
154,c0e6a98e-a6e1-4952-88a1-b6beb0548406,problog_learnt,544c7c623534196280fd929317223aea,5,4,11,0,2,2,4,9
155,7db2b1b5-db4d-413d-8549-0bda8ce1fbd3,problog_learnt,a0266dddd0b961aca3a1c735d3c3104b,4,4,11,1,3,2,4,9
156,07f2e6a3-98ef-4c32-9f95-55ca634e657b,problog_learnt,41434213aca0dbf99b31da6d8bc67863,7,5,5,1,2,2,4,9
157,3d33b2fc-57df-4a60-9ae5-5493eac51a7b,problog_learnt,39e20bb1d71be7a82ff0c49ef18258e8,6,9,4,0,3,3,3,9
158,1a475aea-53e6-452a-9ddd-6d30805b378d,problog_learnt,c9435735518cebb1cf9094dd9789e54c,7,8,6,0,3,3,3,9
159,34a8a951-8cb0-4484-a3d9-032257a43bac,problog_learnt,2ebd8c22b9b2c10e371e2376fd9d640f,3,7,11,1,3,1,5,9
160,5ae733a9-7b87-46ce-98d2-76e8201b2d38,problog_learnt,73d90dbe8bf1ea9ca4c4092fba042a0f,3,10,9,0,0,2,5,9
161,3a7e5a57-9066-4f0d-9a97-e686d32099c6,problog_learnt,a1d038a0a3668ba705026c1b3b32f1ef,8,5,6,0,5,2,6,13
162,5759f9d0-e40c-4a70-99fb-19489635ec07,problog_learnt,31a1c7bfad97017e30c45414eaa4740a,9,2,8,2,2,1,6,9
163,e76df247-331d-4dfe-99a2-9ff0c8b08a08,problog_learnt,e4f29169074060261f94b4a6afcf64f8,8,2,10,1,3,2,4,9
164,667b3e49-73a1-404d-a017-e2028646ef34,problog_learnt,e10513646b39d8192770a6e667f94c57,6,2,12,1,4,1,5,11
165,4baefed3-8df0-4a1c-8394-081e4220ce3d,problog_learnt,f8deddf266181554c92e7cc9ad41876a,5,6,7,0,4,1,3,9
166,e227e9ac-327f-433f-9fb6-575888d82a62,problog_learnt,7773720377d468eff40a08ad688b6d4c,4,10,6,1,1,3,4,9
167,72c384e9-2a69-43ca-831f-a59468d8de6d,problog_learnt,a2092b65e29634c9b6f698442fd0d4fa,6,7,7,0,4,3,3,11
168,a12a9e60-2070-4d14-85a4-0466e9d4da9b,problog_learnt,dcc369b303f86eff5232c88a697f68c5,8,6,8,1,3,1,4,9
169,281c90ec-c334-4ad0-b7c1-999a07f2fdf0,problog_learnt,d574bd1d5baaceca76af0607412a9b6c,6,7,8,0,2,2,4,9
170,4c94e679-580e-4870-a33a-f66c727e951b,problog_learnt,9e96a8e1f4b58bd897d428b697339c5c,8,3,10,0,3,2,4,9
171,fb1cea77-313a-44b7-9c7a-119f8e9d5e8b,problog_learnt,842aa28c6b9f57e9c2123d30f2c6e57e,6,7,8,0,2,4,5,13
172,d1dd3222-1f42-455b-ac52-af4812804868,problog_learnt,ad51d460bbb624173943b19ccd31f4aa,6,5,11,0,3,2,4,9
173,1c8bf614-ee59-410e-a857-c9bc090cdf87,problog_learnt,d2c6d5aec7644ca7dd3bed511d798bad,7,5,4,1,1,4,3,9
174,99d2f9b0-ae9e-4258-bb5c-7c7f5713aa2e,problog_learnt,62aae72198e8efc3730dccf01f56d07a,6,2,9,3,2,1,5,9
175,7d971c0b-db21-46c2-b722-4f2ab59d4f96,problog_learnt,e4b2396aacbe01a9357e5b7f12827513,8,9,5,0,3,4,2,9
176,c2bc98ae-6b09-4d2c-b280-b71ec4f1c39e,problog_learnt,626464e5bccf097fd3714e161bed769d,8,9,3,0,5,4,1,11
177,b56dd399-5fac-412c-8120-8cb49f447a76,problog_learnt,3d9ee874acf127e823f87507a42f3e49,6,10,5,1,3,4,2,11
178,df1006a3-c506-44ef-925d-3a873a350ecd,problog_learnt,51d922e4646f99be7bce049284ffc56d,8,9,7,0,3,2,4,9
179,a73c94ec-ffb2-405c-a354-012d0be349e7,problog_learnt,4e627502b7b59096658991052cc5d2fc,5,5,8,1,2,2,4,9
180,38fb1d50-964a-416c-ba7e-7e9860da2b2d,problog_learnt,1941e42aef67cdf8a7ba1ac80b400306,9,7,4,1,4,4,2,11
181,e6ac83a9-659d-44ce-a7f0-f3cf032a5a02,problog_learnt,604130d0321a8f007cfe07dff5f82a64,10,5,6,0,5,3,4,13
182,fdb9109d-b436-4fa2-8c7e-46a60a84ccaa,problog_learnt,13340f55f8be9098e70420a783110c79,6,3,7,2,1,2,5,9
183,ddc2065a-4a6e-4f87-ba82-d331d2580ebc,problog_learnt,646b4d2b8b2bbaa07ebe986d5c1b74af,6,5,9,2,3,1,5,9
