,id,alg,cell_type_maze_tu,cell_type_maze_s,cell_type_maze_T,cell_type_maze_c,sol_type_maze_tu,sol_type_maze_s,sol_type_maze_d,sol_type_maze_len
3097,29957c1b-cd4d-48df-9b10-f809f26dd58b,CelluarAutomaton,3,10,1,0,2,5,1,13
3098,205d8c7a-2040-4836-b1f2-a2344e63d84b,CelluarAutomaton,3,10,1,0,3,6,0,13
3099,93779ec7-cd0a-4393-89f3-7ccf806d6134,CelluarAutomaton,4,11,0,0,2,6,0,13
3100,9ebde10a-52a4-4565-8c06-82272fedf3f0,CelluarAutomaton,3,10,1,0,2,5,1,13
3101,e284e80a-51fc-4c0b-b57e-040a34d860f2,CelluarAutomaton,4,11,0,0,2,6,0,13
3102,05b0bc3e-9fd3-4bdd-90a6-86157da4dee1,CelluarAutomaton,3,10,1,0,3,6,0,13
3103,bd1e65bc-784f-4038-93ed-25661bbe3dd2,CelluarAutomaton,3,10,1,0,2,5,1,13
3104,8b8ea328-4485-4fc2-b6f3-ddb004a4d8a2,CelluarAutomaton,4,11,0,0,2,6,0,13
3105,851bc683-e8fc-4654-8e21-e3bf005b9199,CelluarAutomaton,4,11,0,0,2,6,0,13
3106,53784597-c7b0-4dbc-8eba-04f67c7ef934,CelluarAutomaton,4,11,0,0,2,6,0,13
3107,351046f4-8e7e-43a0-9e5b-bfb440766292,CelluarAutomaton,3,10,1,0,3,6,0,13
3108,86c7eca0-c677-44f0-b2ba-620c16d5cc13,CelluarAutomaton,4,11,0,0,2,6,0,13
3109,0e87dab4-df93-4253-b42e-444833daac23,CelluarAutomaton,4,11,0,0,3,6,0,13
3110,1d518c92-bb00-454c-9cf3-f4de80bf4341,CelluarAutomaton,3,10,1,0,2,5,1,13
3111,c40e23f0-b82a-4721-9836-c5f3f2cf5195,CelluarAutomaton,4,11,0,0,3,6,0,13
3112,1d0d1fa0-3a20-4327-927a-f75ce5f594de,CelluarAutomaton,4,11,0,0,3,6,0,13
3113,31c49193-a0f0-4478-b4b5-58a5e0f5df43,CelluarAutomaton,4,11,0,0,2,6,0,13
3114,beab2f7c-50c4-4d5e-90e4-bd6c4c4e6e7a,CelluarAutomaton,3,10,1,0,3,6,0,13
3115,351d411e-1840-4cc2-81b6-7ffdb67e9563,CelluarAutomaton,4,11,0,0,2,6,0,13
3116,55609872-8bc6-4640-8445-a7787e41b243,CelluarAutomaton,4,11,0,0,3,6,0,13
3117,ef4bcfdf-d830-4346-a767-4dd78679d05d,CelluarAutomaton,4,11,0,0,3,6,0,13
3118,df04fd9f-1d0c-4c61-9a97-52cefd0b73c4,CelluarAutomaton,3,10,1,0,3,6,0,13
3119,b7c784f0-2f3c-42de-ae05-f0e030b5d221,CelluarAutomaton,4,11,0,0,2,6,0,13
3120,4703a980-9cc9-424c-9a8f-c3e75b348ddd,CelluarAutomaton,3,10,1,0,2,5,1,13
3121,41be49ab-cad6-4eb5-9e08-d26410bd8fc1,CelluarAutomaton,4,11,0,0,2,6,0,13
3122,98c50935-6998-4e42-bacf-97452fc9e0ba,CelluarAutomaton,3,10,1,0,2,5,1,13
3123,8b863831-243f-4431-9de3-08e2186ed4c4,CelluarAutomaton,4,11,0,0,2,6,0,13
3124,c8440b87-4113-4c96-9ced-6caaf1f39d95,CelluarAutomaton,4,11,0,0,3,6,0,13
3125,17adc6ff-2f85-48a4-b362-cdec1d9d6f6b,CelluarAutomaton,3,10,1,0,2,5,1,13
3126,2edc67b3-9db2-4dfe-a5cb-cb33504f96fb,CelluarAutomaton,3,10,1,0,3,6,0,13
3127,fd59509e-dd53-469c-bafc-d3f44c7e0fec,CelluarAutomaton,4,11,0,0,3,6,0,13
3128,9dc8e7ef-5100-40d9-be54-99d28f1ae6d0,CelluarAutomaton,4,11,0,0,2,6,0,13
3129,726d17ff-0923-4e5a-9d1b-fddb13cab435,CelluarAutomaton,3,10,1,0,3,6,0,13
3130,c0f9c92e-3631-428d-821d-212f72182113,CelluarAutomaton,3,10,1,0,3,6,0,13
3131,d376885d-edcb-409c-aa3f-ecbcd9efbfc5,CelluarAutomaton,3,10,1,0,2,5,1,13
3132,ef3c95cc-d3d4-4bd3-919a-0a594c44321d,CelluarAutomaton,4,11,0,0,2,6,0,13
3133,6362d2d9-bd6a-4058-afd4-2f550260d27d,CelluarAutomaton,3,10,1,0,2,5,1,13
3134,78c86db9-f365-486d-8184-59e34a8f9786,CelluarAutomaton,4,11,0,0,2,6,0,13
3135,f85c8e7e-187f-4b5a-88da-50996cf69d59,CelluarAutomaton,3,10,1,0,2,5,1,13
3136,9e8f87ca-508c-4229-92c3-d246b131ee88,CelluarAutomaton,4,11,0,0,2,6,0,13
3137,e1955910-9501-45f8-915e-bd15841923d2,CelluarAutomaton,4,11,0,0,3,6,0,13
3138,d032934d-10a2-4eda-9ea2-17c459a23aeb,CelluarAutomaton,3,10,1,0,3,6,0,13
3139,19e60bf0-c110-4c14-880d-c0a770306180,CelluarAutomaton,3,10,1,0,2,5,1,13
3140,5b49cb09-0703-4dbd-bf7f-e54ec1d0d4d1,CelluarAutomaton,4,11,0,0,2,6,0,13
3141,96902cb8-29b7-4820-8102-17a685c1ed55,CelluarAutomaton,3,10,1,0,3,6,0,13
3142,990eaff6-ba2e-4112-a797-4ae1b103f702,CelluarAutomaton,3,10,1,0,2,5,1,13
3143,16e25340-0858-43a2-a070-4aaebc5118e0,CelluarAutomaton,3,10,1,0,2,5,1,13
3144,0b563d8d-3418-4b25-b5d4-4ca310983f5d,CelluarAutomaton,3,10,1,0,3,6,0,13
3145,4fb3e150-01a3-437a-a8b7-2cb1492ee11e,CelluarAutomaton,4,11,0,0,3,6,0,13
3146,24b47599-1585-4e24-955e-e5020df5eb22,CelluarAutomaton,4,11,0,0,2,6,0,13
3147,108468b5-7a7a-4aeb-b623-8ad464d6d452,CelluarAutomaton,4,11,0,0,3,6,0,13
3148,d7073409-1326-4ff1-9e77-322e8ffa4278,CelluarAutomaton,4,11,0,0,3,6,0,13
3149,129a9096-1f42-4594-bcf8-9f53b2eeb9b7,CelluarAutomaton,4,11,0,0,3,6,0,13
3150,572d518e-699f-48a6-8070-b2ba69cb9173,CelluarAutomaton,4,11,0,0,2,6,0,13
3151,0f2bdd02-c813-4b0a-a624-d5729c0d3522,CelluarAutomaton,4,11,0,0,3,6,0,13
3152,c492c97f-8123-455d-9b99-1d820d038e78,CelluarAutomaton,4,11,0,0,3,6,0,13
3153,30abcf60-5e0b-4f1f-9572-972991b1d399,CelluarAutomaton,3,10,1,0,3,6,0,13
3154,7c0c668e-52a4-4033-ad6a-dc7d54fbc2a4,CelluarAutomaton,4,11,0,0,2,6,0,13
3155,dc955e23-a22a-4f67-ae17-554519613a92,CelluarAutomaton,4,11,0,0,2,6,0,13
3156,9a456127-5557-4b26-92d3-f1e72f7b2378,CelluarAutomaton,4,11,0,0,3,6,0,13
3157,3074e81c-a87e-4e20-87f0-b0fa58ac7625,CelluarAutomaton,3,10,1,0,2,5,1,13
3158,07df44be-2016-4925-9b2e-e09baa59d764,CelluarAutomaton,3,10,1,0,3,6,0,13
3159,a5f82346-7883-4667-8d5c-4fac78a5087a,CelluarAutomaton,4,11,0,0,3,6,0,13
3160,14eecac9-ec90-48d9-a897-8eff1e927a70,CelluarAutomaton,3,10,1,0,2,5,1,13
3161,e80d1e49-fc18-427e-a7fe-4d5be23e35d7,CelluarAutomaton,3,10,1,0,2,5,1,13
3162,f67af413-a34f-4907-bf0d-16f648921fec,CelluarAutomaton,4,11,0,0,3,6,0,13
3163,5fd1df52-8870-4036-bf5c-71a014e04b02,CelluarAutomaton,3,10,1,0,3,6,0,13
3164,4e1d10a4-3dd3-414a-ad0b-7a95bb44c413,CelluarAutomaton,3,10,1,0,2,5,1,13
3165,9f0dc514-e864-4b94-bdaf-a89a1299949c,CelluarAutomaton,4,11,0,0,2,6,0,13
3166,40143b59-d545-4724-bb69-17880ee87613,CelluarAutomaton,4,11,0,0,3,6,0,13
3167,0444a139-01e7-49b1-b8bc-941e5c143133,CelluarAutomaton,3,10,1,0,3,6,0,13
3168,0317fa0c-bd03-4341-919b-d6e0d4223f8a,CelluarAutomaton,3,10,1,0,2,5,1,13
3169,862054fe-1fa4-4942-9e12-d81c969e713d,CelluarAutomaton,3,10,1,0,2,5,1,13
3170,5c8696fd-e1b4-4c50-8a05-7ea12c902c62,CelluarAutomaton,4,11,0,0,2,6,0,13
3171,d61807eb-f3b6-4682-a50b-999675506394,CelluarAutomaton,3,10,1,0,2,5,1,13
3172,39b1ed15-2e2d-4fbf-972d-17546e414687,CelluarAutomaton,4,11,0,0,2,6,0,13
3173,f82a2f49-888d-44d1-890b-412ee6243eb4,CelluarAutomaton,3,10,1,0,3,6,0,13
3174,6fa50a70-26e9-4720-b15d-a314ef38635d,CelluarAutomaton,4,11,0,0,3,6,0,13
3175,78849145-ecf7-42b5-826d-9d693cd93d89,CelluarAutomaton,4,11,0,0,3,6,0,13
3176,a35f31c6-e8e7-4e1a-961a-0a002aaa1e97,CelluarAutomaton,3,10,1,0,2,5,1,13
3177,6504ea9c-09ee-4d76-b4d1-d093eaf52c5c,CelluarAutomaton,3,10,1,0,3,6,0,13
3178,ee09e879-adc7-413d-b368-6023bd811c6d,CelluarAutomaton,4,11,0,0,3,6,0,13
3179,3355af83-4329-4563-9620-0179ca482a03,CelluarAutomaton,3,10,1,0,3,6,0,13
3180,16cff121-bcd1-4026-b492-e2496aa606f4,CelluarAutomaton,4,11,0,0,2,6,0,13
3181,db216679-ce7c-4739-a80e-26f49f46acad,CelluarAutomaton,3,10,1,0,3,6,0,13
3182,203a9b53-bf61-4d63-9fdb-316574afbff5,CelluarAutomaton,4,11,0,0,2,6,0,13
3183,5df4b30a-1a25-48c9-be24-fa7b0440361c,CelluarAutomaton,3,10,1,0,2,5,1,13
3184,3fecccec-7181-4f35-93c5-e812537efcea,CelluarAutomaton,4,11,0,0,2,6,0,13
3185,51fa7ef7-8fb6-4f5f-bd33-b2f06ca4f15b,CelluarAutomaton,3,10,1,0,2,5,1,13
3186,b17bac44-9d30-4705-9fa5-b62c9a61ae5c,CelluarAutomaton,3,10,1,0,3,6,0,13
3187,25fb3353-ebc8-445e-a784-401d6191b90a,CelluarAutomaton,3,10,1,0,3,6,0,13
3188,d9fab6a6-a920-4504-9e89-c1bed454c840,CelluarAutomaton,4,11,0,0,3,6,0,13
3189,269b99b1-7609-417d-826b-6adfc0ebc0d8,CelluarAutomaton,4,11,0,0,3,6,0,13
3190,82d2a8cc-f2b0-49c0-a6bd-f45bcd694d51,CelluarAutomaton,4,11,0,0,2,6,0,13
3191,ff3edd89-36e8-409f-b09c-39f22b4bf6cc,CelluarAutomaton,3,10,1,0,3,6,0,13
3192,d9fbcd8f-004f-4ceb-9d1e-97f1f1dbe98e,CelluarAutomaton,4,11,0,0,3,6,0,13
3193,72304d03-e639-419d-b003-2c211f129c77,CelluarAutomaton,3,10,1,0,2,5,1,13
3194,9d555694-fc85-4a01-9f9b-dd9b0dd18318,CelluarAutomaton,3,10,1,0,2,5,1,13
3195,feca0915-4bdb-4e1f-8e8b-59857f3a71d9,CelluarAutomaton,4,11,0,0,3,6,0,13
3196,f2e9e832-eb56-4725-8ca1-e4481c7e0eff,CelluarAutomaton,3,10,1,0,3,6,0,13
3197,789d1de5-4cad-4679-ad97-f348930fa5ee,CelluarAutomaton,3,10,1,0,2,5,1,13
3198,1322551f-bad3-444f-8f4b-d3326e601216,CelluarAutomaton,4,11,0,0,2,6,0,13
3199,01f29cee-a563-4e19-8457-a8c97ffd7226,CelluarAutomaton,4,11,0,0,2,6,0,13
3200,116adb88-bbdd-4039-9b74-4acbf0bae19e,CelluarAutomaton,4,11,0,0,2,6,0,13
3201,6e8a6a0c-927c-4bf2-8294-10babe5f8425,CelluarAutomaton,3,10,1,0,2,5,1,13
3202,e86f6fa7-17ca-4b9c-9708-660c91253a31,CelluarAutomaton,3,10,1,0,3,6,0,13
3203,91a9f097-5531-41fd-b471-e9f20917c8b5,CelluarAutomaton,3,10,1,0,2,5,1,13
3204,7d821e41-9b5c-49c6-a8ce-3bb9dd5af23c,CelluarAutomaton,4,11,0,0,3,6,0,13
3205,a1a4ed07-e8eb-4a8b-bbc5-43f8235b0138,CelluarAutomaton,3,10,1,0,2,5,1,13
3206,f8444a6f-6323-4e06-aa55-374001d07f5f,CelluarAutomaton,3,10,1,0,3,6,0,13
3207,75c67164-313b-4a52-9130-ce0921c5fb39,CelluarAutomaton,4,11,0,0,3,6,0,13
3208,48cc188f-86b3-43ba-9b69-0c4b50749e90,CelluarAutomaton,4,11,0,0,3,6,0,13
3209,3fef3a13-de8e-4b71-919b-83b7058cda13,CelluarAutomaton,4,11,0,0,2,6,0,13
3210,96483f50-f278-43dd-ba8e-ee52180ff1dd,CelluarAutomaton,3,10,1,0,2,5,1,13
3211,6f6c2318-9b27-4fae-a107-eba616d02755,CelluarAutomaton,4,11,0,0,2,6,0,13
3212,319a3638-6cb8-44c0-a5e2-e45a768cb296,CelluarAutomaton,3,10,1,0,3,6,0,13
3213,1a8d5a0f-cde6-4974-9a5d-4d3f09f928b0,CelluarAutomaton,4,11,0,0,2,6,0,13
3214,8fd259ff-7600-4160-92c3-4deb7c20a0f5,CelluarAutomaton,4,11,0,0,2,6,0,13
3215,9761bded-c053-4e00-ab47-53664059ed04,CelluarAutomaton,4,11,0,0,2,6,0,13
3216,15b0279d-f1d8-43e5-9524-517ac49f3dcd,CelluarAutomaton,3,10,1,0,2,5,1,13
3217,51c05074-ff22-4c54-9a37-ac9e82d20e40,CelluarAutomaton,4,11,0,0,2,6,0,13
3218,564e191d-0719-4e31-9a27-a025e486e286,CelluarAutomaton,4,11,0,0,3,6,0,13
3219,3cd26996-33fc-4871-8e01-be36aad05fee,CelluarAutomaton,3,10,1,0,2,5,1,13
3220,80590d9e-ec12-4b54-ad16-4e1e122476cb,CelluarAutomaton,4,11,0,0,2,6,0,13
3221,9fd5c060-3b66-48df-84c9-13130e5fe3eb,CelluarAutomaton,3,10,1,0,2,5,1,13
3222,1cabe8c0-8716-4f31-aead-7444391a3d21,CelluarAutomaton,4,11,0,0,3,6,0,13
3223,67b47039-25a8-44f3-8c6a-0fd74f453940,CelluarAutomaton,3,10,1,0,2,5,1,13
3224,f8386c7c-5dcf-4fbd-b73e-4bdad83300ff,CelluarAutomaton,3,10,1,0,3,6,0,13
3225,87414c79-a2f6-45f1-98cf-aee252254917,CelluarAutomaton,3,10,1,0,3,6,0,13
3226,17fffe02-738f-486d-ab7d-a3e9865b5dd3,CelluarAutomaton,4,11,0,0,3,6,0,13
3227,791b36ba-885c-4420-af7f-44dd8bc237ba,CelluarAutomaton,3,10,1,0,2,5,1,13
3228,74680c7b-2cb9-4a08-9c3d-f0805c788528,CelluarAutomaton,3,10,1,0,3,6,0,13
3229,fb095e96-ff39-4db7-a4bc-65ac98014eb5,CelluarAutomaton,3,10,1,0,2,5,1,13
3230,a5f4b5fd-2f05-4389-9b6c-5549f318d1d7,CelluarAutomaton,3,10,1,0,3,6,0,13
3231,edcd565e-0b3d-4800-a64b-7eee3dbe0cb5,CelluarAutomaton,4,11,0,0,2,6,0,13
3232,bebb3261-a632-44e2-b464-b356236b4832,CelluarAutomaton,3,10,1,0,3,6,0,13
3233,259845fd-884e-4b3a-a7e3-10b08bdc569d,CelluarAutomaton,4,11,0,0,2,6,0,13
3234,7a3bd570-6ef6-4e95-a815-21e35e6bb40b,CelluarAutomaton,3,10,1,0,3,6,0,13
3235,07a75584-2c00-42c5-877e-0af22c565e05,CelluarAutomaton,4,11,0,0,2,6,0,13
3236,d4a7769a-1d42-42ef-bc05-e6f45f2c2f32,CelluarAutomaton,3,10,1,0,2,5,1,13
3237,3d3c580c-38aa-4651-a8eb-a4d2313e6fe8,CelluarAutomaton,3,10,1,0,3,6,0,13
3238,ffb52ac5-462b-4943-ae35-17cf02e37568,CelluarAutomaton,3,10,1,0,2,5,1,13
3239,55619283-94b4-4f80-951d-d95ddb1fe1fc,CelluarAutomaton,3,10,1,0,3,6,0,13
3240,d6a0e00a-8b7d-4b8f-a7f7-568483e8fede,CelluarAutomaton,3,10,1,0,3,6,0,13
3241,ff46172e-192e-46ba-b0b1-f49e9ffea66d,CelluarAutomaton,3,10,1,0,2,5,1,13
3242,7add0398-73e2-464d-a2f8-189a6632e55d,CelluarAutomaton,3,10,1,0,2,5,1,13
3243,a8e3a767-f50d-489b-a1b7-8008ec455d53,CelluarAutomaton,4,11,0,0,2,6,0,13
3244,6c41d57f-d2df-4342-9876-6fc001a13c30,CelluarAutomaton,3,10,1,0,3,6,0,13
3245,159c8469-340a-42bb-9e3f-2e9b2257ca6c,CelluarAutomaton,4,11,0,0,2,6,0,13
3246,e4fd67f2-f269-45c4-866d-4c9178ceb59d,CelluarAutomaton,3,10,1,0,2,5,1,13
3247,1daa9b8c-05af-418a-ba28-a309260236b2,CelluarAutomaton,4,11,0,0,2,6,0,13
3248,10a09f06-5275-482a-b024-7eef63d30a86,CelluarAutomaton,4,11,0,0,3,6,0,13
3249,70a3cb20-ce1d-4098-9531-25b437fae5ac,CelluarAutomaton,4,11,0,0,2,6,0,13
3250,821cd2a7-b268-4c74-8ba9-9c2e8b5bb217,CelluarAutomaton,3,10,1,0,2,5,1,13
3251,e4167008-117a-471e-ae03-ad1dfb0f0c0d,CelluarAutomaton,3,10,1,0,2,5,1,13
3252,63048df1-0ac2-4c43-b2d6-ff0d457c98f0,CelluarAutomaton,4,11,0,0,2,6,0,13
3253,475e90f7-5ac3-4641-a064-bf1926769b98,CelluarAutomaton,3,10,1,0,3,6,0,13
3254,768e39c7-c8c5-49e2-9f77-6694b30b91c0,CelluarAutomaton,3,10,1,0,2,5,1,13
3255,bd806849-8b05-4172-b315-2d87899b8eda,CelluarAutomaton,3,10,1,0,2,5,1,13
3256,b9efb322-b431-4a00-8dbc-5816b315c7be,CelluarAutomaton,3,10,1,0,3,6,0,13
3257,65f282a3-86e7-451c-8bf9-cc4c597c66d5,CelluarAutomaton,4,11,0,0,3,6,0,13
3258,12d033e3-678c-4090-ab47-7996e7051ccc,CelluarAutomaton,3,10,1,0,2,5,1,13
3259,9c4e8c38-05f8-45bf-ae3e-d4183c498840,CelluarAutomaton,3,10,1,0,3,6,0,13
3260,7d55d604-b19b-4d18-ba83-f3b856f50685,CelluarAutomaton,3,10,1,0,3,6,0,13
3261,d4fbbc43-e5a0-4546-baee-7513d78efcd7,CelluarAutomaton,3,10,1,0,3,6,0,13
3262,cddb69fb-6328-4785-8723-ce0edfe58355,CelluarAutomaton,3,10,1,0,2,5,1,13
3263,da8ba6ad-f960-43e0-83b8-8503538702fd,CelluarAutomaton,4,11,0,0,2,6,0,13
3264,b01c42ff-6385-4a00-99ae-4dc842ea16b3,CelluarAutomaton,3,10,1,0,2,5,1,13
3265,6d289218-2fec-4feb-ad5a-5c07a1aaa5c4,CelluarAutomaton,3,10,1,0,2,5,1,13
3266,33a95f93-92c8-48d8-8a96-6615696116e0,CelluarAutomaton,3,10,1,0,2,5,1,13
3267,b9aff398-570d-4143-a428-d545b4c834c0,CelluarAutomaton,4,11,0,0,3,6,0,13
3268,fe7ed67a-cd01-42e4-8036-884b6f4196de,CelluarAutomaton,3,10,1,0,2,5,1,13
3269,3677fc1c-e2a1-4c82-94e4-2df78a8dc63c,CelluarAutomaton,4,11,0,0,3,6,0,13
3270,2e1a3277-c1b2-42ac-958a-5ae1acacc2cd,CelluarAutomaton,3,10,1,0,2,5,1,13
3271,46d820aa-c478-4bb3-9790-867d48f39eb4,CelluarAutomaton,3,10,1,0,3,6,0,13
3272,d0e18854-9d77-4e2c-85b5-ed62628430cd,CelluarAutomaton,3,10,1,0,2,5,1,13
3273,7005a371-9fa3-4d78-b35d-357797d256e6,CelluarAutomaton,4,11,0,0,2,6,0,13
3274,2c1c6f17-f61e-473a-b6a8-c049c38c95a7,CelluarAutomaton,4,11,0,0,3,6,0,13
3275,1b16ebe2-0328-49d5-80e9-0bbbf17a3a0e,CelluarAutomaton,3,10,1,0,2,5,1,13
3276,488357ed-fa11-4fe3-9acf-c96f7c47ace4,CelluarAutomaton,3,10,1,0,3,6,0,13
3277,5c31dbff-f542-4fff-bafd-3ba1d55fb082,CelluarAutomaton,4,11,0,0,2,6,0,13
3278,df456f55-f5c5-4568-b3f1-e106058328a8,CelluarAutomaton,4,11,0,0,3,6,0,13
3279,632ae1d8-eb63-416b-b307-6d00cba250c2,CelluarAutomaton,4,11,0,0,2,6,0,13
3280,f7b7a352-bf6e-4d44-baba-e263304f5e4e,CelluarAutomaton,3,10,1,0,2,5,1,13
3281,480faf56-8c0a-4300-8f34-cd51e610ca4a,CelluarAutomaton,3,10,1,0,2,5,1,13
3282,c9521189-d78f-41c0-96b7-d8d4e8182b8c,CelluarAutomaton,4,11,0,0,3,6,0,13
3283,7bdc5cec-eb85-4bff-9479-c715c5bcb1b8,CelluarAutomaton,3,10,1,0,2,5,1,13
3284,2e6784e8-d479-4776-86a5-f74d19163a6d,CelluarAutomaton,4,11,0,0,2,6,0,13
3285,70dd077b-0ed9-4c5a-b9ec-5384dba27430,CelluarAutomaton,4,11,0,0,3,6,0,13
3286,13c30c2b-ff2d-4040-b420-3364b11fbe8b,CelluarAutomaton,3,10,1,0,3,6,0,13
3287,2d358966-4d1e-4ce9-ba99-0380c1d5db1e,CelluarAutomaton,3,10,1,0,2,5,1,13
3288,78488dbe-8169-4eef-9013-418e0d92d754,CelluarAutomaton,4,11,0,0,2,6,0,13
3289,a154b8c3-bd93-43b5-8ec4-1f747c41fc1e,CelluarAutomaton,3,10,1,0,2,5,1,13
3290,cb53d10f-6833-42fa-9e72-58524de24c69,CelluarAutomaton,3,10,1,0,3,6,0,13
3291,ba2774e3-8df7-48fa-8428-b706cdb89407,CelluarAutomaton,4,11,0,0,3,6,0,13
3292,557326e4-296f-449f-b042-617aebf6d259,CelluarAutomaton,3,10,1,0,3,6,0,13
3293,aa9f09f2-df86-4b98-84e8-1696a337f4ca,CelluarAutomaton,4,11,0,0,2,6,0,13
3294,668a6460-db72-4e08-9b78-47f28e672931,CelluarAutomaton,4,11,0,0,3,6,0,13
3295,12b067b7-2df4-4586-b8da-3fbd98f43c42,CelluarAutomaton,3,10,1,0,3,6,0,13
3296,a2daf035-13fc-4c5a-8e39-8c3560dfb628,CelluarAutomaton,4,11,0,0,3,6,0,13
3297,d3a046ed-c5cd-4105-8eed-006df85dbabb,CelluarAutomaton,4,11,0,0,2,6,0,13
3298,4df57d93-caf3-45c8-a115-6da4018c8181,CelluarAutomaton,3,10,1,0,3,6,0,13
3299,c3fc7292-22db-4b95-bd67-3375654ae123,CelluarAutomaton,3,10,1,0,2,5,1,13
3300,4a08e5a9-eec0-499d-9c86-024ddeacd7d6,CelluarAutomaton,3,10,1,0,3,6,0,13
3301,ee9a37af-0c6c-488f-9d44-459e11451563,CelluarAutomaton,4,11,0,0,2,6,0,13
3302,b0675d7e-9526-4a5a-8605-ab087df3b952,CelluarAutomaton,3,10,1,0,2,5,1,13
3303,cdb89013-c56c-492d-9fe6-499bbc293041,CelluarAutomaton,3,10,1,0,2,5,1,13
3304,0fc8bd54-9670-4641-b906-2501a1513e87,CelluarAutomaton,3,10,1,0,3,6,0,13
3305,2c76bc84-8d89-43b5-b863-fa23992f38b9,CelluarAutomaton,3,10,1,0,2,5,1,13
3306,a228875c-5532-4070-9150-76b0a4c3d4d3,CelluarAutomaton,4,11,0,0,2,6,0,13
3307,8ef49b1d-09ee-479d-b6a8-e71aa112c95c,CelluarAutomaton,3,10,1,0,2,5,1,13
3308,18b4335c-a5e7-4261-9e11-76be8c173a53,CelluarAutomaton,4,11,0,0,2,6,0,13
3309,33e121c3-d45e-4691-934c-bdb38419ebc2,CelluarAutomaton,3,10,1,0,3,6,0,13
3310,69585b22-8cc3-4d5c-91f1-9aba5f75a1c6,CelluarAutomaton,3,10,1,0,2,5,1,13
3311,60c5fb3d-eedd-49ed-8734-e7e5e096a3c4,CelluarAutomaton,3,10,1,0,2,5,1,13
3312,9f9ba1e2-8aaa-40bb-b651-34d4c99722b8,CelluarAutomaton,4,11,0,0,3,6,0,13
3313,bbf70892-c67c-443b-b165-507df82b8e10,CelluarAutomaton,3,10,1,0,2,5,1,13
3314,ee4f23f7-c746-4f71-b35f-18541744dbc5,CelluarAutomaton,3,10,1,0,3,6,0,13
3315,21606fb0-1f57-4baf-b356-7f2123a50b4a,CelluarAutomaton,4,11,0,0,3,6,0,13
3316,23dada6e-25b8-49ea-a1e0-035561ac2c4c,CelluarAutomaton,4,11,0,0,2,6,0,13
3317,8d832e72-4c79-40a4-a06d-d07df8a10fdb,CelluarAutomaton,3,10,1,0,3,6,0,13
3318,03fd4406-4832-4b90-b92c-66f93b17f9b5,CelluarAutomaton,3,10,1,0,3,6,0,13
3319,aa3d75ed-60ea-4e87-a309-1f6614492806,CelluarAutomaton,4,11,0,0,2,6,0,13
3320,a6b9120e-53e7-4b48-9d69-01d2606afe3e,CelluarAutomaton,4,11,0,0,3,6,0,13
3321,5c3317aa-76ac-4abc-a8de-cadf94db56ea,CelluarAutomaton,4,11,0,0,3,6,0,13
3322,1529c967-3a89-42cf-afd7-a3e728aa1b3c,CelluarAutomaton,3,10,1,0,3,6,0,13
3323,c72e7cd5-fe4b-4694-a201-b989ee37f090,CelluarAutomaton,4,11,0,0,2,6,0,13
3324,a47063cd-bd0b-412b-bd65-5cb96a90836e,CelluarAutomaton,3,10,1,0,2,5,1,13
3325,79756f1f-4052-468c-99b7-7afbe31636a1,CelluarAutomaton,4,11,0,0,2,6,0,13
3326,16f86820-ae18-4dbf-832b-57ce6da6308b,CelluarAutomaton,3,10,1,0,3,6,0,13
3327,66ca4b15-6119-4771-868a-5bad8f74b869,CelluarAutomaton,3,10,1,0,2,5,1,13
3328,33d27c6b-1708-40bc-9f35-d17f4b7bafbb,CelluarAutomaton,3,10,1,0,3,6,0,13
3329,d9ccdda0-6e9d-4d84-8b38-8ffe77fd2948,CelluarAutomaton,3,10,1,0,3,6,0,13
3330,b66f1b9c-9ed3-4c5b-909e-ac54c402709e,CelluarAutomaton,3,10,1,0,3,6,0,13
3331,68bbd795-ee4c-4a79-a005-51e2f2e83c52,CelluarAutomaton,4,11,0,0,2,6,0,13
3332,fc85e808-d9f6-4284-80ef-d68e12018b07,CelluarAutomaton,4,11,0,0,2,6,0,13
3333,b9c78728-5bde-4a64-945f-c0b059eefe18,CelluarAutomaton,4,11,0,0,3,6,0,13
3334,72cf8c45-3eaf-4cd1-8436-e1dbf0178c66,CelluarAutomaton,4,11,0,0,3,6,0,13
3335,de16613e-305f-4d9a-b479-cdd3d7d5a1c1,CelluarAutomaton,4,11,0,0,3,6,0,13
3336,0f2eb94f-e471-44c4-ab91-06b4e601a3bd,CelluarAutomaton,4,11,0,0,2,6,0,13
3337,29570141-5ee6-4faa-807a-78a804dd8e0f,CelluarAutomaton,3,10,1,0,3,6,0,13
3338,f5b49f99-9529-465e-9e55-020ead0b4922,CelluarAutomaton,3,10,1,0,3,6,0,13
3339,8f2c370b-e2b1-493a-9377-4cca939636cd,CelluarAutomaton,3,10,1,0,3,6,0,13
3340,34930fb1-5d7b-4927-a2d0-cd898aa94392,CelluarAutomaton,3,10,1,0,2,5,1,13
3341,c27f097c-32ac-4b57-9bb2-d664e8f90545,CelluarAutomaton,3,10,1,0,3,6,0,13
3342,37016a08-7842-4ad4-b230-e42b9cc77281,CelluarAutomaton,4,11,0,0,2,6,0,13
3343,cbc27370-a772-4ef5-90cf-8d0fe787241b,CelluarAutomaton,3,10,1,0,2,5,1,13
3344,8d9ec284-8af7-4b83-b2ee-1bfd32151a66,CelluarAutomaton,4,11,0,0,3,6,0,13
